sales_price,price_tier,year,vehicle_age,make,model,trim,odometer_miles,fuel_type,exterior,interior,dealer_state,dealer_distance_miles,source_metro,feature_count,standard_feature_count
69424.0,near_market,2023,3,GMC,Yukon,XL Denali 4WD,26619,Gas,White Frost Tricoat,Jet Black,TX,1690.0,austin_tx,0,0
56653.0,near_market,2022,4,GMC,Yukon,XL Denali 4WD,59995,Gas,Midnight Blue Metallic,Jet Black,TX,1705.0,austin_tx,0,0
59999.0,near_market,2022,4,GMC,Yukon,XL Denali 4WD,42576,Gas,White Frost Tricoat,Jet Black,WA,2470.0,seattle_wa,0,0
76250.0,near_market,2024,2,GMC,Yukon,XL Denali 4WD,20360,Gas,Onyx Black,Dark Walnut/Very Dark Ash Gray,IL,848.0,chicago_il,0,0
42997.0,below_market,2021,5,GMC,Yukon,XL Denali 4WD,84979,Gas,White Frost Tricoat,Teak/Light Shale,TX,1660.0,austin_tx,0,0
56777.0,below_market,2022,4,GMC,Yukon,XL Denali 4WD,56992,Gas,Onyx Black,Jet Black,TX,1705.0,austin_tx,0,0
62900.0,near_market,2023,3,GMC,Yukon,XL Denali 4WD,55622,Gas,Titanium Rush Metallic,Jet Black,TX,1690.0,austin_tx,0,0
52997.0,below_market,2022,4,GMC,Yukon,XL Denali 4WD,66432,Gas,Satin Steel Metallic,Jet Black,TX,1705.0,austin_tx,0,0
61498.0,near_market,2023,3,GMC,Yukon,XL Denali 4WD,52417,Gas,Sterling Metallic,Jet Black,TX,1690.0,austin_tx,0,0
9999.0,below_market,2010,16,GMC,Yukon,Denali Hybrid 4WD,151370,Hybrid,White Diamond Tricoat,Cocoa/Light Cashmere,IL,852.0,chicago_il,0,0
30500.0,below_market,2016,10,Chevrolet,Suburban,4WD 4dr 3500 LS,91989,Gas,Black,Jet Black,IL,860.0,chicago_il,0,0
6495.0,below_market,2002,24,Chevrolet,Trailblazer,LS RWD,77378,Gas,Blue,Beige,IL,857.0,chicago_il,0,0
6995.0,below_market,2007,19,Chevrolet,Trailblazer,LS RWD,70145,Gas,Gray,Gray,IL,857.0,chicago_il,0,0
17985.0,near_market,2021,5,Chevrolet,Traverse,LS with 1LS FWD,119568,Gas,Mosaic Black Metallic,Jet Black,MI,604.0,detroit_mi,0,0
38995.0,near_market,2024,2,Chevrolet,Traverse,LT with 1LT FWD,15847,Gas,Mosaic Black Metallic,Jet Black,MI,607.0,detroit_mi,0,0
28995.0,near_market,2022,4,Chevrolet,Traverse,LT Cloth with 1LT FWD,22470,Gas,Iridescent Pearl Tricoat,Jet Black,MI,607.0,detroit_mi,0,0
26988.0,below_market,2023,3,Chevrolet,Traverse,LT Cloth with 1LT FWD,25150,Gas,Sterling Gray Metallic,Jet Black,MI,595.0,detroit_mi,0,0
30300.0,near_market,2022,4,Chevrolet,Traverse,RS FWD,36519,Gas,Silver Ice Metallic,Jet Black/Spice Red,MA,42.0,boston_ma,0,0
22300.0,near_market,2019,7,Chevrolet,Traverse,Premier with 1LZ FWD,97183,Gas,Cajun Red Tintcoat,Jet Black,WA,2479.0,seattle_wa,0,0
39495.0,near_market,2023,3,Chevrolet,Traverse,Premier FWD,16733,Gas,Iridescent Pearl Tricoat,Jet Black,MI,607.0,detroit_mi,0,0
19475.0,below_market,2018,8,Chevrolet,Traverse,Premier with 1LZ FWD,84640,Gas,Satin Steel Metallic,Jet Black,TX,1689.0,austin_tx,0,0
26112.0,below_market,2023,3,Chevrolet,Traverse,LS with 1LS AWD,48599,Gas,Sterling Gray Metallic,Jet Black/Chai,TX,1685.0,austin_tx,0,0
19984.0,below_market,2020,6,Chevrolet,Traverse,LS with 1LS AWD,86985,Gas,Silver Ice Metallic,Jet Black,WA,2475.0,seattle_wa,0,0
15000.0,below_market,2019,7,Chevrolet,Traverse,LT Cloth with 1LT AWD,118378,Gas,Pepperdust Metallic,Jet Black,IL,845.0,chicago_il,0,0
15150.0,near_market,2018,8,Chevrolet,Traverse,LT Cloth with 1LT AWD,125121,Gas,Cajun Red Tintcoat,Jet Black,MI,609.0,detroit_mi,0,0
26991.0,near_market,2022,4,Chevrolet,Traverse,LT Leather AWD,65114,Gas,Silver Ice Metallic,Jet Black,CA,2677.0,san-francisco_ca,0,0
26200.0,below_market,2022,4,Chevrolet,Traverse,LT Leather AWD,72025,Gas,Northsky Blue Metallic,Jet Black,MA,35.0,boston_ma,0,0
28644.0,near_market,2021,5,Chevrolet,Traverse,RS AWD,73306,Gas,Iridescent Pearl Tricoat,Jet Black,TX,1705.0,austin_tx,0,0
21895.0,near_market,2019,7,Chevrolet,Traverse,Premier with 1LZ AWD,97616,Gas,Iridescent Pearl Tricoat,Jet Black,MI,620.0,detroit_mi,0,0
22999.0,below_market,2019,7,Chevrolet,Traverse,Premier with 1LZ AWD,93414,Gas,Cajun Red Tintcoat,Jet Black,CA,2693.0,san-francisco_ca,0,0
37995.0,near_market,2023,3,Chevrolet,Traverse,Premier AWD,34600,Gas,Mosaic Black Metallic,Jet Black,MI,607.0,detroit_mi,0,0
10999.0,above_market,2008,18,Chevrolet,Tahoe,LS 4WD,65699,Gas,Champagne,Beige,TX,1684.0,austin_tx,0,0
10465.0,below_market,2013,13,Chevrolet,Equinox,LT with 2LT AWD,61523,Gas,Tungsten Metallic,Jet Black,IL,875.0,chicago_il,0,0
4900.0,below_market,2012,14,Chevrolet,Traverse,LS FWD,162765,Gas,White,Dk Gray/Lt Gray,GA,937.0,atlanta_ga,0,0
7000.0,below_market,2016,10,Chevrolet,Traverse,LS with 1LS FWD,123339,Gas,Summit White,Dark Titanium/Light Titanium,MI,620.0,detroit_mi,0,0
8999.0,below_market,2016,10,Chevrolet,Traverse,LS with 1LS FWD,125703,Gas,Tungsten Metallic,Dark Titanium/Light Titanium,TX,1697.0,austin_tx,0,0
9891.0,below_market,2016,10,Chevrolet,Traverse,LS AWD,134689,Gas,Tungsten Metallic,Dark Titanium/Light Titanium,MI,619.0,detroit_mi,0,0
12495.0,near_market,2014,12,Chevrolet,Tahoe,2WD 4dr Commercial,114020,Gas,Special Paint,Ebony,MI,623.0,detroit_mi,0,0
12999.0,below_market,2015,11,Chevrolet,Tahoe,2WD 4dr Commercial,90931,Gas,Silver Ice Metallic,Jet Black,TX,1684.0,austin_tx,0,0
26999.0,below_market,2019,7,Chevrolet,Tahoe,LS RWD,68858,Gas,Black,Jet Black,CA,2693.0,san-francisco_ca,0,0
26990.0,below_market,2019,7,Chevrolet,Tahoe,LS RWD,75508,Gas,Siren Red Tintcoat,Jet Black,TX,1690.0,austin_tx,0,0
24493.0,near_market,2018,8,Chevrolet,Tahoe,LT RWD,97047,Gas,Summit White,Cocoa/Dune,TX,1693.0,austin_tx,0,0
34998.0,below_market,2020,6,Chevrolet,Tahoe,LT RWD,48450,Gas,Summit White,Jet Black,WA,0.0,seattle_wa,0,0
30998.0,below_market,2020,6,Chevrolet,Tahoe,LT RWD,75440,Gas,Shadow Gray Metallic,Jet Black,TX,1690.0,austin_tx,0,0
20499.0,near_market,2017,9,Chevrolet,Tahoe,LT RWD,113997,Gas,Pewter,Jet Black/Dark Ash,TX,1702.0,austin_tx,0,0
21411.0,below_market,2017,9,Chevrolet,Tahoe,LT RWD,121589,Gas,Summit White,Cocoa/Dune,TX,1674.0,austin_tx,0,0
29900.0,near_market,2018,8,Chevrolet,Tahoe,Premier RWD,90727,Gas,Tungsten Metallic,Jet Black,TX,1690.0,austin_tx,0,0
25250.0,below_market,2015,11,Chevrolet,Tahoe,LTZ RWD,81160,Gas,Summit White,Cocoa/Dune,TX,1697.0,austin_tx,0,0
47998.0,,2023,3,Chevrolet,Suburban,LT RWD,53596,Gas,Sterling Gray Metallic,Jet Black,TX,0.0,austin_tx,0,0
44095.0,near_market,2023,3,Chevrolet,Suburban,LT RWD,70274,Gas,Black,Jet Black,TX,1700.0,austin_tx,0,0
44998.0,below_market,2023,3,Chevrolet,Suburban,LT RWD,52780,Gas,Summit White,Jet Black,IL,0.0,chicago_il,0,0
41000.0,below_market,2023,3,Chevrolet,Suburban,LT RWD,62303,Gas,Summit White,Jet Black,TX,1707.0,austin_tx,0,0
44453.0,near_market,2023,3,Chevrolet,Suburban,LT RWD,61353,Gas,Dark Ash Metallic,Jet Black,TX,1700.0,austin_tx,0,0
44998.0,near_market,2023,3,Chevrolet,Suburban,Premier RWD,56010,Gas,Summit White,Jet Black,GA,0.0,atlanta_ga,0,0
44998.0,near_market,2023,3,Chevrolet,Suburban,Premier RWD,56128,Gas,Summit White,Jet Black,GA,0.0,atlanta_ga,0,0
47998.0,near_market,2023,3,Chevrolet,Suburban,Premier RWD,42108,Gas,Silver Sage Metallic,Jet Black,IL,0.0,chicago_il,0,0
46998.0,near_market,2023,3,Chevrolet,Suburban,Premier RWD,44072,Gas,Dark Ash Metallic,Jet Black,WA,0.0,seattle_wa,0,0
43998.0,near_market,2023,3,Chevrolet,Suburban,Premier RWD,58823,Gas,Sterling Gray Metallic,Jet Black,WA,0.0,seattle_wa,0,0
49998.0,near_market,2023,3,Chevrolet,Suburban,Premier RWD,37560,Gas,Dark Ash Metallic,Jet Black,WA,0.0,seattle_wa,0,0
45991.0,near_market,2023,3,Chevrolet,Tahoe,LS RWD,26558,Gas,Black,Jet Black,CA,2677.0,san-francisco_ca,0,0
54888.0,near_market,2024,2,Chevrolet,Tahoe,LT RWD,19211,Gas,Black,Jet Black,CA,2690.0,san-francisco_ca,0,0
46966.0,near_market,2023,3,Chevrolet,Tahoe,LT RWD,38523,Gas,Dark Ash Metallic,Jet Black,TX,1700.0,austin_tx,0,0
45791.0,near_market,2021,5,Chevrolet,Tahoe,LT RWD,43481,Gas,Satin Steel Metallic,Jet Black,TX,1700.0,austin_tx,0,0
52595.0,near_market,2023,3,Chevrolet,Tahoe,Premier RWD,41569,Gas,Dark Ash Metallic,Jet Black/Maple Sugar,TX,1690.0,austin_tx,0,0
26998.0,below_market,2018,8,Chevrolet,Tahoe,LS 4WD,83970,Gas,Summit White,Jet Black,CA,0.0,san-francisco_ca,0,0
27695.0,near_market,2019,7,Chevrolet,Tahoe,LS 4WD,78310,Gas,Summit White,Jet Black,MI,619.0,detroit_mi,0,0
7880.0,below_market,2014,12,Chevrolet,Tahoe,LT 4WD,223303,Gas,Silver Ice Metallic,Ebony,WA,2476.0,seattle_wa,0,0
25433.0,below_market,2017,9,Chevrolet,Tahoe,LT 4WD,86130,Gas,Summit White,Jet Black,MA,9.0,boston_ma,0,0
19899.0,near_market,2016,10,Chevrolet,Tahoe,LT 4WD,151169,Gas,Champagne Silver Metallic,Jet Black,MI,605.0,detroit_mi,0,0
38540.0,below_market,2020,6,Chevrolet,Tahoe,Premier 4WD,56131,Gas,Shadow Gray Metallic,Jet Black,MA,46.0,boston_ma,0,0
16986.0,below_market,2016,10,Chevrolet,Tahoe,LTZ 4WD,165426,Gas,Black,Jet Black,IL,867.0,chicago_il,0,0
21995.0,below_market,2017,9,Chevrolet,Tahoe,Premier 4WD,131722,Gas,Tungsten Metallic,Jet Black,MI,621.0,detroit_mi,0,0
15995.0,below_market,2016,10,Chevrolet,Tahoe,LTZ 4WD,155500,Gas,Black,Jet Black,MA,9.0,boston_ma,0,0
23995.0,near_market,2015,11,Chevrolet,Tahoe,LTZ 4WD,98720,Gas,Sable Metallic,Cocoa/Dune,MA,11.0,boston_ma,0,0
34000.0,near_market,2019,7,Chevrolet,Tahoe,Premier 4WD,79935,Gas,Iridescent Pearl Tricoat,Jet Black,MI,620.0,detroit_mi,0,0
41978.0,near_market,2023,3,Chevrolet,Suburban,LT 4WD,84828,Gas,Black,Jet Black,TX,1707.0,austin_tx,0,0
47998.0,near_market,2023,3,Chevrolet,Suburban,LT 4WD,52785,Gas,Midnight Blue Metallic,Jet Black,GA,0.0,atlanta_ga,0,0
43687.0,near_market,2021,5,Chevrolet,Suburban,LT 4WD,69264,Gas,Black,Jet Black,CA,2677.0,san-francisco_ca,0,0
45995.0,near_market,2023,3,Chevrolet,Suburban,LT 4WD,46172,Gas,Sterling Gray Metallic,Jet Black,MI,621.0,detroit_mi,0,0
15999.0,below_market,2018,8,Chevrolet,Tahoe,Commercial 4WD,111774,Gas,Black,Jet Black,WA,2470.0,seattle_wa,0,0
16995.0,near_market,2018,8,Chevrolet,Tahoe,Commercial 4WD,135436,Gas,Special Paint,Jet Black,MI,623.0,detroit_mi,0,0
64398.0,near_market,2023,3,Chevrolet,Suburban,Z71 4WD,13709,Gas,Black,Jet Black,TX,1690.0,austin_tx,0,0
41700.0,below_market,2021,5,Chevrolet,Suburban,Z71 4WD,60755,Gas,Shadow Gray Metallic,Dark Atmosphere/Ash Gray,TX,1767.0,austin_tx,0,0
59124.0,near_market,2022,4,Chevrolet,Suburban,Z71 4WD,23743,Gas,Black,Jet Black,IL,848.0,chicago_il,0,0
42911.0,below_market,2022,4,Chevrolet,Suburban,Z71 4WD,102148,Gas,Black,Jet Black,TX,1674.0,austin_tx,0,0
57933.0,near_market,2023,3,Chevrolet,Suburban,RST 4WD,39989,Gas,Black,Jet Black/Victory Red,MA,6.0,boston_ma,0,0
39987.0,near_market,2021,5,Chevrolet,Suburban,RST 4WD,101742,Diesel,Black,Jet Black/Victory Red,MA,25.0,boston_ma,0,0
50896.0,near_market,2023,3,Chevrolet,Suburban,Premier 4WD,47811,Gas,Summit White,Jet Black,TX,1672.0,austin_tx,0,0
43900.0,near_market,2021,5,Chevrolet,Suburban,Premier 4WD,79490,Gas,Black,Jet Black,MI,606.0,detroit_mi,0,0
50974.0,below_market,2023,3,Chevrolet,Suburban,Premier 4WD,50769,Gas,Dark Ash Metallic,Jet Black,TX,1691.0,austin_tx,0,0
24900.0,near_market,2019,7,Chevrolet,Suburban,LS 4WD,93393,Gas,Pepperdust Metallic,Jet Black,MI,606.0,detroit_mi,0,0
48998.0,below_market,2021,5,Chevrolet,Suburban,High Country 4WD,70477,Gas,Graywood Metallic,Jet Black/Mocha,TX,1690.0,austin_tx,0,0
57999.0,near_market,2021,5,Chevrolet,Suburban,High Country 4WD,44941,Gas,Iridescent Pearl Tricoat,Jet Black/Mocha,WA,2475.0,seattle_wa,0,0
62990.0,near_market,2023,3,Chevrolet,Suburban,High Country 4WD,38628,Gas,Black,Jet Black/Mocha,MI,603.0,detroit_mi,0,0
57995.0,near_market,2022,4,Chevrolet,Suburban,High Country 4WD,51744,Gas,Black,Jet Black/Mocha,MI,604.0,detroit_mi,0,0
22995.0,below_market,2020,6,Chevrolet,Suburban,LT 4WD,125891,Gas,Shadow Gray Metallic,Jet Black,MA,11.0,boston_ma,0,0
15483.0,below_market,2015,11,Chevrolet,Suburban,LS 4WD,103371,Gas,Summit White,Jet Black,MI,576.0,detroit_mi,0,0
19397.0,near_market,2016,10,Chevrolet,Suburban,LT 4WD,116685,Gas,Black,Cocoa/Dune,MI,614.0,detroit_mi,0,0
32995.0,near_market,2020,6,Chevrolet,Suburban,Premier 4WD,101921,Gas,Black,Jet Black,MI,621.0,detroit_mi,0,0
23995.0,below_market,2017,9,Chevrolet,Suburban,Premier 4WD,115605,Gas,Summit White,Brown,GA,920.0,atlanta_ga,0,0
34937.0,above_market,2019,7,Chevrolet,Suburban,Premier 4WD,82765,Gas,Iridescent Pearl Tricoat,Jet Black,IL,852.0,chicago_il,0,0
47998.0,below_market,2023,3,Chevrolet,Tahoe,LT 4WD,53775,Gas,Summit White,Jet Black,IN,0.0,chicago_il,0,0
47436.0,near_market,2021,5,Chevrolet,Tahoe,LT 4WD,42907,Gas,Satin Steel Metallic,Jet Black,IL,848.0,chicago_il,0,0
47801.0,near_market,2023,3,Chevrolet,Tahoe,LT 4WD,60232,Gas,Black,Jet Black,MA,9.0,boston_ma,0,0
42495.0,below_market,2021,5,Chevrolet,Tahoe,LT 4WD,62697,Gas,Summit White,Gideon/Very Dark Atmosphere,MA,22.0,boston_ma,0,0
48985.0,near_market,2023,3,Chevrolet,Tahoe,LT 4WD,60431,Gas,Black,Jet Black,CA,2678.0,san-francisco_ca,0,0
49998.0,near_market,2022,4,Chevrolet,Tahoe,Z71 4WD,56499,Gas,Summit White,Gideon/Very Dark Atmosphere,TX,1690.0,austin_tx,0,0
55998.0,below_market,2022,4,Chevrolet,Tahoe,Z71 4WD,30901,Gas,Black,Jet Black,CA,0.0,san-francisco_ca,0,0
48419.0,below_market,2021,5,Chevrolet,Tahoe,Z71 4WD,69460,Gas,Shadow Gray Metallic,Jet Black,TX,1690.0,austin_tx,0,0
43223.0,below_market,2022,4,Chevrolet,Tahoe,Z71 4WD,102256,Gas,Satin Steel Metallic,Jet Black,GA,935.0,atlanta_ga,0,0
60991.0,near_market,2023,3,Chevrolet,Tahoe,Z71 4WD,28766,Gas,Summit White,Gideon/Very Dark Atmosphere,TX,1700.0,austin_tx,0,0
47398.0,below_market,2021,5,Chevrolet,Tahoe,Z71 4WD,47625,Gas,Black,Jet Black,MA,46.0,boston_ma,0,0
51879.0,near_market,2021,5,Chevrolet,Tahoe,Z71 4WD,54517,Gas,Black,Jet Black,TX,1705.0,austin_tx,0,0
45998.0,below_market,2021,5,Chevrolet,Tahoe,Z71 4WD,69171,Gas,Black,Jet Black,CA,0.0,san-francisco_ca,0,0
42998.0,near_market,2021,5,Chevrolet,Tahoe,Z71 4WD,94498,Gas,Summit White,Dark Atmosphere/Ash Gray,TX,1690.0,austin_tx,0,0
41542.0,near_market,2021,5,Chevrolet,Tahoe,Premier 4WD,93968,Gas,Black,Jet Black/Maple Sugar,TX,1674.0,austin_tx,0,0
53495.0,below_market,2023,3,Chevrolet,Tahoe,Premier 4WD,45071,Gas,Dark Ash Metallic,Jet Black/Maple Sugar,MI,619.0,detroit_mi,0,0
48900.0,near_market,2021,5,Chevrolet,Tahoe,High Country 4WD,63225,Gas,Black,Jet Black,MA,24.0,boston_ma,0,0
14999.0,below_market,2011,15,GMC,Sierra,"2500HD SLE Crew Cab 4WD 153.7""",203206,Diesel,White,Black,WA,2470.0,seattle_wa,0,0
25999.0,below_market,2019,7,GMC,Sierra,2500HD Base Crew Cab Long Bed 4WD,119424,Gas,Summit White,Jet Black,TX,1679.0,austin_tx,0,0
28400.0,below_market,2018,8,GMC,Sierra,2500HD SLE Crew Cab Standard Box 4WD,107393,Gas,Blue,Cocoa/Dune,WA,2491.0,seattle_wa,0,0
56970.0,below_market,2022,4,GMC,Sierra,2500HD AT4 Crew Cab Standard Bed 4WD,32402,Gas,Summit White,Jet Black With Kalahari Accents,GA,920.0,atlanta_ga,0,0
39470.0,below_market,2022,4,GMC,Sierra,2500HD SLE Double Cab Standard Bed 4WD,50721,Gas,Quicksilver Metallic,Jet Black,GA,920.0,atlanta_ga,0,0
79797.0,below_market,2022,4,GMC,HUMMER,EV Pickup Edition 1 Crew Cab,3564,Electric,Interstellar White,Lunar Horizon (Jet Black/Light Grey),WA,2491.0,seattle_wa,0,0
69898.0,below_market,2022,4,GMC,HUMMER,EV Pickup Edition 1 Crew Cab,31317,Electric,Interstellar White,Lunar Horizon (Jet Black/Light Grey),CA,2663.0,san-francisco_ca,0,0
19995.0,below_market,2011,15,GMC,Sierra,3500HD SLE Crew Cab 4WD RB SRW,145991,Gas,Onyx Black,Ebony,WA,2471.0,seattle_wa,0,0
54997.0,below_market,2023,3,GMC,Sierra,2500HD SLT Crew Cab Standard Bed 4WD,49979,Diesel,Summit White,Jet Black,MA,22.0,boston_ma,0,0
60600.0,below_market,2022,4,GMC,Sierra,2500HD Denali Crew Cab Standard Bed 4WD,58687,Diesel,White Frost Tricoat,Jet Black,MA,7.0,boston_ma,0,0
78800.0,near_market,2024,2,GMC,Sierra,2500HD Denali Crew Cab Standard Bed 4WD,12630,Diesel,Summit White,Jet Black,TX,1690.0,austin_tx,0,0
78900.0,near_market,2024,2,GMC,Sierra,2500HD Denali Crew Cab Standard Bed 4WD,16309,Diesel,Onyx Black,Atmosphere/Brownstone,TX,1690.0,austin_tx,0,0
75498.0,near_market,2024,2,GMC,Sierra,2500HD Denali Crew Cab Standard Bed 4WD,26815,Diesel,Onyx Black,Jet Black,TX,1690.0,austin_tx,0,0
62991.0,below_market,2023,3,GMC,Sierra,2500HD Denali Crew Cab Standard Bed 4WD,62570,Diesel,Ebony Twilight Metallic,Jet Black,TX,1690.0,austin_tx,0,0
69900.0,below_market,2024,2,GMC,Sierra,3500HD AT4 Crew Cab Long Bed 4WD,20338,Diesel,Onyx Black,Jet Black With Kalahari Accents,TX,1690.0,austin_tx,0,0
64392.0,below_market,2023,3,GMC,Sierra,3500HD AT4 Crew Cab Long Bed 4WD,42422,Diesel,Onyx Black,Jet Black With Kalahari Accents,TX,1690.0,austin_tx,0,0
75988.0,below_market,2024,2,GMC,Sierra,3500HD Denali Crew Cab Standard Bed 4WD,16521,Diesel,Summit White,Denali Jet Black Interior Trim,WA,2482.0,seattle_wa,0,0
66798.0,below_market,2022,4,GMC,Sierra,3500HD Denali Crew Cab Long Bed 4WD,22979,Diesel,Onyx Black,Jet Black,TX,1690.0,austin_tx,0,0
81900.0,above_market,2024,2,GMC,Sierra,2500HD Denali Ultimate Crew Cab Standard Bed 4WD,31890,Diesel,Onyx Black,Alpine Umber,MA,23.0,boston_ma,0,0
86900.0,near_market,2024,2,GMC,Sierra,3500HD Denali Ultimate Crew Cab Standard Bed 4WD,25669,Diesel,Summit White,Alpine Umber,TX,1690.0,austin_tx,0,0
90424.0,near_market,2024,2,GMC,Sierra,2500HD AT4X Crew Cab Standard Bed 4WD,9693,Diesel,Onyx Black,Obsidian Rush,TX,1705.0,austin_tx,0,0
80950.0,below_market,2024,2,GMC,Sierra,2500HD AT4X Crew Cab Standard Bed 4WD,23481,Diesel,Onyx Black,Obsidian Rush,GA,930.0,atlanta_ga,0,0
42980.0,below_market,2023,3,GMC,Sierra,2500HD SLT Double Cab Standard Bed 4WD,63153,Gas,Red,Black,MA,28.0,boston_ma,0,0
8999.0,near_market,2004,22,GMC,Sierra,1500 SLE Ext Cab RB 4WD AT,178510,Gas,Yellow,Black,MI,605.0,detroit_mi,0,0
5888.0,below_market,1998,28,GMC,Savana,"Cargo Van 1500 Base 135""",186854,Gas,Summit White,Black,WA,2474.0,seattle_wa,0,0
32332.0,below_market,2022,4,GMC,Canyon,Elevation Crew Cab Short Box 4WD,19143,Gas,Summit White,Jet Black,WA,2482.0,seattle_wa,0,0
16911.0,below_market,2018,8,GMC,Canyon,SLT Crew Cab Standard Box 4WD,148150,Gas,Summit White,Cocoa/Dune,CA,2667.0,san-francisco_ca,0,0
30988.0,below_market,2020,6,GMC,Canyon,Denali Crew Cab Short Box 4WD,34406,Gas,Summit White,Jet Black,MI,595.0,detroit_mi,0,0
29997.0,below_market,2022,4,GMC,Canyon,AT4 with Leather Crew Cab Short Box 4WD,53010,Gas,Satin Steel Metallic,Jet Black/Kalahari,MA,7.0,boston_ma,0,0
34765.0,above_market,2022,4,GMC,Canyon,AT4 with Cloth Crew Cab Short Box 4WD,9933,Gas,Onyx Black,Jet Black/Kalahari,MI,612.0,detroit_mi,0,0
32985.0,below_market,2022,4,GMC,Canyon,AT4 with Leather Crew Cab Short Box 4WD,41381,Gas,Onyx Black,Jet Black/Kalahari,MA,29.0,boston_ma,0,0
13985.0,below_market,2019,7,GMC,Canyon,All Terrain with Cloth Extended Cab Standard Box 4WD,161775,Gas,Red Quartz Tintcoat,Jet Black/Cobalt Red,MI,603.0,detroit_mi,0,0
15731.0,below_market,2008,18,GMC,Sierra,"2500HD SLT Crew Cab 4WD 153""",163374,Gas,Onyx Black,Light Cashmere/Very Dark Cashmere Accents,MI,612.0,detroit_mi,0,0
10500.0,below_market,2007,19,GMC,Sierra,3500 Classic SLT Crew Cab 2WD LB DRW,374624,Diesel,Doeskin Tan,Pewter,TX,1643.0,austin_tx,0,0
17311.0,near_market,2018,8,GMC,Sierra,1500 Regular Cab Long Bed 2WD,95670,Gas,Summit White,Jet Black,TX,1674.0,austin_tx,0,0
14999.0,below_market,2016,10,GMC,Canyon,SLT Crew Cab Short Box 4WD,142001,Diesel,Summit White,Jet Black,GA,941.0,atlanta_ga,0,0
18500.0,below_market,2016,10,GMC,Canyon,SLT Crew Cab Short Box 4WD,111097,Diesel,Cyber Gray Metallic,Jet Black,GA,956.0,atlanta_ga,0,0
38900.0,below_market,2022,4,GMC,Sierra,1500 Limited AT4 Crew Cab Short Bed 4WD,76113,Gas,Satin Steel Metallic,Jet Black With Kalahari Accents,MI,598.0,detroit_mi,0,0
37262.0,below_market,2020,6,GMC,Sierra,1500 AT4 Crew Cab Short Box 4WD,61293,Gas,Carbon Black Metallic,Jet Black With Kalahari Accents,TX,1767.0,austin_tx,0,0
35900.0,near_market,2023,3,GMC,Sierra,1500 Pro Crew Cab Short Bed 2WD,9807,Gas,Sterling Metallic,Jet Black,TX,1690.0,austin_tx,0,0
35950.0,below_market,2022,4,GMC,Sierra,1500 SLE Crew Cab Short Bed 4WD,36819,Gas,White,Jet Black,IL,859.0,chicago_il,0,0
35876.0,below_market,2023,3,GMC,Sierra,1500 SLE Crew Cab Short Bed 4WD,35208,Gas,White,Black,MA,28.0,boston_ma,0,0
12795.0,below_market,2013,13,GMC,Sierra,1500 SLE Extended Cab Standard Box 4WD,115032,Gas,Carbon Black Metallic,Dark Gray,MI,626.0,detroit_mi,0,0
27500.0,below_market,2021,5,GMC,Sierra,1500 SLE Double Cab Standard Bed 4WD,60179,Gas,Pacific Blue Metallic,Jet Black,MI,606.0,detroit_mi,0,0
32674.0,near_market,2021,5,GMC,Sierra,1500 SLE Double Cab Standard Bed 4WD,68120,Gas,Dark Sky Metallic,Jet Black,MA,23.0,boston_ma,0,0
29466.0,near_market,2019,7,GMC,Sierra,1500 Elevation Double Cab Standard Box 4WD,70846,Gas,Red Quartz Tintcoat,Jet Black,WA,2471.0,seattle_wa,0,0
34495.0,near_market,2022,4,GMC,Sierra,1500 Limited Elevation with 3VL Double Cab Standard Bed 4WD,15440,Gas,Summit White,Jet Black,MI,607.0,detroit_mi,0,0
33400.0,below_market,2024,2,GMC,Sierra,1500 Pro Double Cab Standard Bed 2WD,10403,Gas,Onyx Black,Jet Black,TX,1690.0,austin_tx,0,0
41998.0,,2023,3,GMC,Sierra,1500 Elevation Double Cab Standard Bed 2WD,20711,Gas,Summit White,Jet Black,TX,0.0,austin_tx,0,0
40000.0,below_market,2023,3,GMC,Sierra,1500 Elevation with 3SB Double Cab Standard Bed 4WD,15619,Gas,Titanium Rush Metallic,Jet Black,MA,24.0,boston_ma,0,0
33695.0,below_market,2021,5,GMC,Sierra,1500 SLE Crew Cab Short Bed 4WD,53043,Gas,White,Jet Black,MI,657.0,detroit_mi,0,0
42114.0,below_market,2021,5,GMC,Sierra,1500 AT4 Crew Cab Short Bed 4WD,67815,Diesel,Satin Steel Metallic,Jet Black With Kalahari Accents,WA,2491.0,seattle_wa,0,0
37984.0,below_market,2021,5,GMC,Sierra,1500 AT4 Crew Cab Short Bed 4WD,80790,Diesel,Summit White,Jet Black With Kalahari Accents,CA,2690.0,san-francisco_ca,0,0
41915.0,near_market,2021,5,GMC,Sierra,1500 AT4 Crew Cab Short Bed 4WD,45500,Diesel,Summit White,Jet Black With Kalahari Accents,MI,607.0,detroit_mi,0,0
36990.0,below_market,2020,6,GMC,Sierra,1500 Denali Crew Cab Short Box 4WD,87752,Gas,White Frost Tricoat,Jet Black,GA,938.0,atlanta_ga,0,0
37990.0,below_market,2019,7,GMC,Sierra,1500 Denali Crew Cab Short Box 4WD,58269,Gas,Onyx Black,Jet Black,GA,917.0,atlanta_ga,0,0
44689.0,below_market,2022,4,GMC,Sierra,1500 Limited Denali Crew Cab Short Bed 4WD,45485,Gas,Dark Sky Metallic,Jet Black,GA,929.0,atlanta_ga,0,0
